site_code,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,sim_id,basin_start
RR,25,0.39556592765460913,9.061108153546229,42.675447505898774,107.88453838511872,107.88453838511872,0.005495386826178987,FALSE,199,Endemic
TW,10,0.5124099279423538,3.155719756614417,21.833829288370907,42.61008247058635,42.61008247058635,0.0020307275226798664,FALSE,200,Endemic
RR,30,0.39556592765460913,4.788361582905054,22.07264268770814,55.80016160284919,55.80016160284919,0.0028819895737217066,FALSE,201,Outbreak basin
SI,0,0.7510008006405124,6.222297840984538,40.140797153580934,53.44973949341427,53.44973949341427,0.0021560828504721746,FALSE,202,Endemic
AL,10,0.2696,8.401669931598008,20.390797953587025,75.63352356671746,75.63352356671746,0.019570456290010245,FALSE,203,Endemic
TW,5,0.3655999999999999,6.941392779350281,16.12359790597111,44.101744819395826,44.101744819395826,0.01742934865728116,FALSE,204,Endemic
TW,15,0.4238782051282051,5.079523041844368,28.409599573351443,67.0230250804208,67.0230250804208,0.003230572022969263,FALSE,205,Endemic
AL,10,0.22248995983935743,5.24304172815755,19.325899640098214,86.86189549430425,86.86189549430425,0.0011752758922807778,FALSE,206,Endemic
RR,30,0.5012244897959184,7.888747828779742,32.0805704081431,64.00439535826597,64.00439535826597,0.002341569258012295,FALSE,207,Endemic
RR,10,0.46880000000000005,3.033287603640929,34.907978831324726,74.46241218285991,74.46241218285991,0.0014140611480457275,FALSE,208,Endemic
SI,0,0.7510008006405124,8.090951621066779,27.137179544661194,36.134687901153335,36.134687901153335,0.004371000525839462,FALSE,209,Endemic
RR,15,0.5012244897959184,6.823173004202545,37.050768609624356,73.92050740519517,73.92050740519517,0.0100900477258825,FALSE,210,Endemic
SI,15,0.7510008006405124,5.160923780174926,35.9630635776557,47.886851181761166,47.886851181761166,0.001785322449932811,FALSE,211,Endemic
RR,25,0.5584,7.396632834337652,37.025866066105664,66.30706673729524,66.30706673729524,0.016665352224860226,FALSE,212,Endemic
AL,10,0.27884615384615385,4.060533081414178,34.975613350979984,125.42978581041098,125.42978581041098,0.011597155010219785,FALSE,213,Endemic
TW,45,0.5124099279423538,5.844822962302715,28.748680762946606,56.10484730143799,56.10484730143799,0.005324679870322943,FALSE,214,Outbreak basin
RR,40,0.46880000000000005,4.319142693653703,18.262267287354916,38.95534830920417,44,0.009283792809345033,TRUE,215,Outbreak basin
TB,5,0.46036829463570855,5.857281279051676,23.346999033819884,50.713742249114844,50.713742249114844,0.01756669360033936,FALSE,216,Endemic
RR,40,0.39556592765460913,5.620331146987155,19.413477452471852,49.07772913500996,49.07772913500996,0.018226608598002098,FALSE,217,Outbreak basin
RR,25,0.5244195356285029,6.332693153759465,20.69350741803646,39.459833229202346,39.459833229202346,0.004740265232530033,FALSE,218,Outbreak basin
SI,0,0.4496,3.795733705861494,31.101091022137552,69.1750245154305,69.1750245154305,0.005124052941782496,FALSE,219,Endemic
AL,0,0.27884615384615385,7.629393730312586,37.9739835485816,136.18256169146505,136.18256169146505,0.0015340579699708817,FALSE,220,Endemic
AL,10,0.2576,6.843807270750403,26.360534734558314,102.33126837949656,102.33126837949656,0.003194743820411213,FALSE,221,Endemic
SI,0,0.7510008006405124,7.667074963450432,35.754858548752964,47.609614421527134,47.609614421527134,0.01701628302791906,FALSE,222,Endemic
TB,5,0.6664,3.614968738052994,40.31510719796643,60.496859540765946,60.496859540765946,0.009661385738119015,FALSE,223,Endemic
AL,5,0.2696,6.308653114363551,15.240893515292555,56.53150413684182,56.53150413684182,0.010246881415724602,FALSE,224,Endemic
TW,45,0.4238782051282051,9.322619803715497,15.159820255357772,35.76456650035255,49.50000000000001,0.008743234909874708,TRUE,225,Outbreak basin
GR,55,0.272,4.2427545737009495,22.606433846522123,83.11188914162544,83.11188914162544,0.015441135652898846,FALSE,226,Outbreak basin
TB,0,0.552,4.3368560913950205,44.979182314127684,81.48402593139072,81.48402593139072,0.0010574102569475348,FALSE,227,Endemic
GR,40,0.272,9.83675075462088,37.437690363731235,137.63856751371776,137.63856751371776,0.007772512140285039,FALSE,228,Outbreak basin
SI,10,0.8128,7.35942180105485,18.88865560060367,23.238995571608847,23.238995571608847,0.0017139096462438117,FALSE,229,Endemic
RR,55,0.46880000000000005,9.56042986502871,37.963118171319366,80.9793476350669,80.9793476350669,0.011721128176872219,FALSE,230,Outbreak basin
GR,20,0.5808,5.5611075717024505,19.343203185126185,33.30441319753131,33.30441319753131,0.004746151384976439,FALSE,231,Outbreak basin
SI,0,0.7510008006405124,3.7444414761848748,40.16998761333525,53.48860823993148,53.48860823993148,0.0125849386163341,FALSE,232,Endemic
SI,10,0.696,4.056388389784843,17.960933132562786,25.80593840885458,25.80593840885458,0.008423518054495397,FALSE,233,Endemic
TW,0,0.4238782051282051,7.642361791105941,38.8062269682996,91.55041825413592,91.55041825413592,0.0030602783564011816,FALSE,234,Endemic
AL,5,0.5659259259259259,5.959249054081738,17.8761654230766,31.587465080043728,31.587465080043728,0.014069589717780951,FALSE,235,Endemic
AL,0,0.27884615384615385,4.597888321848586,33.29757532803342,119.41199427984398,119.41199427984398,0.004292869374022996,FALSE,236,Endemic
SI,0,0.7219983883964545,3.5742326327599585,28.913997744675726,40.04717767984663,40.04717767984663,0.006004815020871023,FALSE,237,Endemic
AL,10,0.2696,9.430959990480915,17.461244082078338,64.7672258237327,64.7672258237327,0.00531384333733549,FALSE,238,Endemic
GR,25,0.26380873866446825,6.971920231822878,16.970444982871413,64.32859301319695,64.32859301319695,0.003709059368722427,FALSE,239,Outbreak basin
GR,15,0.26380873866446825,4.156251060543582,36.83343233540654,139.62172944640042,139.62172944640042,0.0018544603841087377,FALSE,240,Endemic
TW,45,0.4238782051282051,4.318957365816459,30.568341524340212,72.11586053379317,72.11586053379317,0.001735544934852939,FALSE,241,Outbreak basin
TW,55,0.4238782051282051,9.51505531091243,21.556132100522518,50.854542271176,60.50000000000001,0.002933576648055075,TRUE,242,Outbreak basin
TW,15,0.4238782051282051,6.7124136430211365,29.976116234902292,70.71870143886213,70.71870143886213,0.015736447808245718,FALSE,243,Endemic
GR,25,0.272,9.494399778544903,24.392686381470412,89.67899404952357,89.67899404952357,0.003442782040936735,FALSE,244,Outbreak basin
GR,20,0.5808,5.39696930651553,32.030433062464,55.14881725630854,55.14881725630854,0.00974325086984707,FALSE,245,Endemic
AL,0,0.2201761409127302,3.8752679203171283,44.90418751258403,203.9466552844271,203.9466552844271,0.0012136019617199957,FALSE,246,Endemic
TW,10,0.3191659983961508,3.720451292814687,44.55965464236215,139.6127872839839,139.6127872839839,0.007428818208811687,FALSE,247,Endemic
TB,5,0.5508406725380304,6.806949669262394,31.492903204634786,57.17243619562333,57.17243619562333,0.005760587895618094,FALSE,248,Endemic
SI,20,0.7510008006405124,7.099119998048991,39.74822655552998,52.92700956061508,52.92700956061508,0.005589211319049228,FALSE,249,Endemic
TW,75,0.5124099279423538,9.07370469160378,39.68721821671352,77.45208680105497,82.5,0.0016598858088581665,TRUE,250,Outbreak basin
GR,55,0.45280000000000004,7.0321835048962384,35.508999321609735,78.420934897548,78.420934897548,0.006167082375672556,FALSE,251,Outbreak basin
TW,5,0.3655999999999999,9.513169661164284,35.98680550698191,98.43218136483019,98.43218136483019,0.002247647452206557,FALSE,252,Endemic
TB,5,0.35504885993485336,7.594368198420852,38.179953068029135,107.53436322830227,107.53436322830227,0.009368100885593332,FALSE,253,Endemic
AL,15,0.27884615384615385,9.88072337815538,27.05866852775216,97.03798368573189,97.03798368573189,0.009926568660880878,FALSE,254,Endemic
RR,30,0.39556592765460913,7.451762165641412,42.05461596138775,106.31506158970295,106.31506158970295,0.01164922723308378,FALSE,255,Endemic
TW,5,0.5124099279423538,8.002066613174975,32.138684769161046,62.72065199481586,62.72065199481586,0.014449870501761528,FALSE,256,Endemic
TW,15,0.5124099279423538,4.334105354035273,20.07286556996405,39.17345171388297,39.17345171388297,0.0010501640590587853,FALSE,257,Endemic
TW,45,0.3191659983961508,3.631605864968151,41.780824509914964,130.9062516679999,130.9062516679999,0.009010621992726826,FALSE,258,Outbreak basin
AL,0,0.308,7.9755420291330665,39.15754781803116,127.1348955130882,127.1348955130882,0.00104443418372104,FALSE,259,Endemic
TB,5,0.5164658634538153,9.069805446779355,20.24943204363808,39.20768723845942,39.20768723845942,0.002996161536147056,FALSE,260,Endemic
TB,5,0.6664,9.745892603648826,33.47888602875173,50.238424412892755,50.238424412892755,0.0014387743122701887,FALSE,261,Endemic
SI,15,0.5785656728444802,4.261671434622258,44.64867169037461,77.1713113757032,77.1713113757032,0.008178551018373606,FALSE,262,Endemic
AL,15,0.58,9.321763626299798,42.070444291457534,72.53524877837506,72.53524877837506,0.01310853607902539,FALSE,263,Endemic
TW,30,0.3655999999999999,6.954218008089811,26.835414895322174,73.40102542484185,73.40102542484185,0.0017522492723164788,FALSE,264,Outbreak basin
TB,5,0.6664,4.087157820817083,43.6798225203529,65.54595216139391,65.54595216139391,0.007058656357516269,FALSE,265,Endemic
SI,10,0.5785656728444802,9.454488660907373,32.30455544544384,55.83558956517522,55.83558956517522,0.0015377271994514907,FALSE,266,Endemic
TB,0,0.48314606741573035,4.177026216406375,43.75347102759406,90.55950980129933,90.55950980129933,0.0011985591861230374,FALSE,267,Endemic
TB,5,0.552,8.06681819818914,37.92403766652569,68.70296678718422,68.70296678718422,0.013936731325999112,FALSE,268,Endemic
GR,10,0.20394736842105263,3.002614349592477,17.51500480575487,85.8800235637013,85.8800235637013,0.010241358204515142,FALSE,269,Endemic
SI,0,0.7219983883964545,8.906100844265893,17.072240919806063,23.64581582754389,23.64581582754389,0.0022141815915215127,FALSE,270,Endemic
TW,30,0.2648,4.596208916977048,32.15893034124747,121.44611156060223,121.44611156060223,0.0017723748844524925,FALSE,271,Endemic
GR,15,0.39519999999999994,7.809740409487858,38.32542656455189,96.97729393864346,96.97729393864346,0.001551659198323867,FALSE,272,Endemic
AL,0,0.58,4.826514838030562,40.6616429798305,70.10628099970776,70.10628099970776,0.009038033092821515,FALSE,273,Endemic
SI,20,0.696,3.6008629901334643,21.86777257360518,31.419213467823536,31.419213467823536,0.0027070780703167033,FALSE,274,Endemic
RR,40,0.39556592765460913,9.223538689315319,40.02478419570252,101.18359898441611,101.18359898441611,0.009026187471758202,FALSE,275,Endemic
AL,0,0.3111467522052927,6.959388643503189,35.19720668904483,113.12091943618275,113.12091943618275,0.001005115159738147,FALSE,276,Endemic
RR,25,0.484,9.665270297322422,26.48032732307911,54.711420089006424,54.711420089006424,0.004839863937653265,FALSE,277,Endemic
AL,0,0.27884615384615385,5.939642672426999,37.057831620331854,132.89705132808663,132.89705132808663,0.012753897765555463,FALSE,278,Endemic
SI,0,0.7219983883964545,4.553574387449771,16.411648001521826,22.73086514496494,22.73086514496494,0.0012000600987946226,FALSE,279,Endemic
AL,0,0.27884615384615385,3.8451548139564693,42.75992132490501,153.34592475138348,153.34592475138348,0.0010292675744577654,FALSE,280,Endemic
AL,10,0.2696,4.134565625572577,24.352052088361233,90.32660270163662,90.32660270163662,0.003734791526013978,FALSE,281,Endemic
TW,30,0.2648,3.9808712019585073,35.04816081142053,132.35710276216213,132.35710276216213,0.0015783062588246774,FALSE,282,Endemic
TB,5,0.5164658634538153,7.225056374445558,40.24070480838418,77.9155170862182,77.9155170862182,0.004858178817873552,FALSE,283,Endemic
GR,35,0.20394736842105263,6.137422688538209,35.921882030088454,176.13309898624016,176.13309898624016,0.01708429268791641,FALSE,284,Endemic
TB,5,0.5508406725380304,4.6849434489849955,20.521084105130285,37.25411925480775,37.25411925480775,0.007234426996819387,FALSE,285,Endemic
GR,10,0.6021052631578947,8.237912620883435,15.854878658428788,26.332403366271592,26.332403366271592,0.009327603361132636,FALSE,286,Endemic
TB,5,0.46036829463570855,7.58468864695169,29.90097634261474,64.95012078595794,64.95012078595794,0.005849399423563447,FALSE,287,Endemic
TW,45,0.4238782051282051,6.513510378310457,23.942171952221543,56.48361171336954,56.48361171336954,0.008961928444030412,FALSE,288,Outbreak basin
AL,15,0.22248995983935743,7.830273914383724,44.86369316931814,201.64367507509417,201.64367507509417,0.017307409895089873,FALSE,289,Endemic
RR,40,0.5244195356285029,9.53984990878962,29.393768361769617,56.05010180740496,56.05010180740496,0.0030215135962055905,FALSE,290,Outbreak basin
TB,5,0.35504885993485336,9.415645249420777,24.809972753282636,69.87762968126395,69.87762968126395,0.0024872240475821896,FALSE,291,Endemic
TB,5,0.35504885993485336,3.9633928381372243,30.49514318117872,85.88999042772356,85.88999042772356,0.011094593504470812,FALSE,292,Endemic
TB,5,0.552,9.483087560394779,34.29195182165131,62.123101126179904,62.123101126179904,0.006115055254699945,FALSE,293,Endemic
AL,10,0.27884615384615385,6.966221168171614,42.135824596043676,151.1077847582256,151.1077847582256,0.006063816555614954,FALSE,294,Endemic
SI,0,0.5785656728444802,3.964072493603453,15.630218598525971,27.015461393831103,27.015461393831103,0.008346571022339088,FALSE,295,Endemic
AL,5,0.308,9.897337055299431,34.95128176175058,113.47818753815123,113.47818753815123,0.019306180581326205,FALSE,296,Endemic
SI,10,0.696,4.510823676595464,20.917939175851643,30.054510310131672,30.054510310131672,0.0011886744180203954,FALSE,297,Endemic
GR,20,0.39519999999999994,4.330045228591189,39.907734584994614,100.98110977984469,100.98110977984469,0.0032902024150907577,FALSE,298,Endemic
TB,5,0.5164658634538153,4.994680702453479,38.34534326568246,74.24564909140693,74.24564909140693,0.001543660518488658,FALSE,299,Endemic
RR,30,0.46880000000000005,9.618975722696632,33.82483823457733,72.15195869150453,72.15195869150453,0.001282356992345849,FALSE,300,Endemic
RR,40,0.5012244897959184,4.804279770934954,36.7331779981032,73.28687792781176,73.28687792781176,0.0016047771276851022,FALSE,301,Outbreak basin
RR,20,0.5584,6.192282116040587,15.581604230683297,27.90401903775662,27.90401903775662,0.008798424883036553,FALSE,302,Outbreak basin
TW,45,0.5124099279423538,7.0948964869603515,20.875300490297377,40.739453613095975,49.50000000000001,0.0021722421134680583,TRUE,303,Outbreak basin
TB,5,0.46036829463570855,7.005289111053571,22.032490842975676,47.85840184848108,47.85840184848108,0.005582359688895348,FALSE,304,Endemic
RR,10,0.5584,6.916299449512735,29.5647709001787,52.94550662639452,52.94550662639452,0.0014626082382926482,FALSE,305,Endemic
AL,10,0.22248995983935743,7.095058920793235,43.58650378184393,195.90323901947903,195.90323901947903,0.01535827333446365,FALSE,306,Endemic
AL,10,0.2201761409127302,4.724832076812163,15.690843220800161,71.26495702828873,71.26495702828873,0.002342993963551366,FALSE,307,Endemic
RR,50,0.46880000000000005,4.290360707323998,35.14866386074573,74.97581881558388,74.97581881558388,0.00356714017364836,FALSE,308,Outbreak basin
RR,35,0.5012244897959184,6.230730216018856,33.86950430693105,67.57352243646666,67.57352243646666,0.005548532406634066,FALSE,309,Outbreak basin
GR,65,0.26380873866446825,5.281126625603065,39.14000645047054,148.36508695131488,148.36508695131488,0.001894801863116183,FALSE,310,Outbreak basin
SI,0,0.7219983883964545,7.537418004125357,32.24956712918356,44.6670901867375,44.6670901867375,0.005912522709735476,FALSE,311,Endemic
TB,0,0.552,3.5528967750724405,36.87457097461447,66.80175901198274,66.80175901198274,0.012999024524077724,FALSE,312,Endemic
RR,40,0.46880000000000005,8.804940650472417,43.418443403206766,92.61613353926357,92.61613353926357,0.002277479289563614,FALSE,313,Endemic
TW,50,0.3655999999999999,5.197886413428932,21.827739716973156,59.70388325211477,59.70388325211477,0.001726254321471406,FALSE,314,Outbreak basin
RR,25,0.46880000000000005,6.22667403309606,27.43862978182733,58.52950038785693,58.52950038785693,0.012607992668808552,FALSE,315,Endemic
RR,25,0.39556592765460913,7.731765498872846,37.486426499672234,94.76657082660502,94.76657082660502,0.017700232659905973,FALSE,316,Endemic
AL,0,0.22248995983935743,7.201004121219739,20.8817351446487,93.85473016277123,93.85473016277123,0.001241760489681004,FALSE,317,Endemic
AL,15,0.22248995983935743,8.19436168577522,39.129501418210566,175.87086377498972,175.87086377498972,0.0016093536351622995,FALSE,318,Endemic
RR,45,0.46880000000000005,7.450410682708025,43.602635907009244,93.00903563781834,93.00903563781834,0.0031880354095680198,FALSE,319,Outbreak basin
TW,15,0.3191659983961508,4.48167186579667,24.424470306839794,76.52591576037493,76.52591576037493,0.002330551173695743,FALSE,320,Endemic
RR,40,0.5584,6.53899288829416,20.686717559583485,37.04641396773547,44,0.005540690092926421,TRUE,321,Outbreak basin
AL,15,0.27884615384615385,8.716225513257086,35.200239373371005,126.23534120105464,126.23534120105464,0.0015982279708085295,FALSE,322,Endemic
GR,50,0.39519999999999994,8.520414371741936,42.89603508543223,108.54259890038522,108.54259890038522,0.006907470448092931,FALSE,323,Outbreak basin
RR,30,0.484,4.317301940405741,22.936867957469076,47.39022305262206,47.39022305262206,0.0018240216735856552,FALSE,324,Outbreak basin
GR,55,0.6021052631578947,5.174319411395118,27.921319347806275,46.3728205951328,60.50000000000001,0.0027007683514261587,TRUE,325,Outbreak basin
SI,10,0.4496,3.1375227489043027,15.88535662041977,35.33219888883401,35.33219888883401,0.007454846341915659,FALSE,326,Endemic
TB,5,0.552,8.495922725414857,42.533597303554416,77.0536183035406,77.0536183035406,0.010333405217341402,FALSE,327,Endemic
AL,10,0.3111467522052927,4.332738594850525,38.13499548705295,122.5627303411212,122.5627303411212,0.001390255320815407,FALSE,328,Endemic
AL,10,0.2576,7.387387304101139,44.162734053097665,171.4391849887332,171.4391849887332,0.006965407025280207,FALSE,329,Endemic
AL,5,0.22248995983935743,3.0530200188513845,28.954023951664567,130.13631703906998,130.13631703906998,0.01763574036446662,FALSE,330,Endemic
TB,5,0.5508406725380304,4.989516641711816,24.3159614992328,44.14336615195025,44.14336615195025,0.0014872839517738028,FALSE,331,Endemic
RR,35,0.484,9.493253287160769,29.278564879205078,60.4929026429857,60.4929026429857,0.0017069688085681865,FALSE,332,Outbreak basin
SI,0,0.4496,9.495322413276881,34.494364256970584,76.72234042920503,76.72234042920503,0.0050783617078025926,FALSE,333,Endemic
GR,20,0.20394736842105263,5.379097661934793,26.733539442066103,131.0805804901306,131.0805804901306,0.0024637357208144757,FALSE,334,Endemic
TB,0,0.552,7.694227958330885,28.577412490267307,51.770674801208884,51.770674801208884,0.00360438340797994,FALSE,335,Endemic
