sim_id,site_code,date,temp_c,r_t,N,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,basin_start,final_ratio_KC,final_ratio_KT,ended_above_KT,ended_near_KC,ended_near_KE,outcome
8916,SI,2026-06-26,30.371103922526043,0.15,9.056173684255247,10,0.696,8.614995268406346,41.82317831553519,60.090773441860904,60.090773441860904,0.0037805559594522664,FALSE,Endemic,0.15070822300227651,0.21653480316419038,FALSE,FALSE,FALSE,Intermediate
8917,RR,2026-06-26,30.371103922526043,0.15,21.672738394023863,30,0.5584,5.89369566552341,39.446515403687954,70.64204047938387,70.64204047938387,0.004248016285158408,FALSE,Endemic,0.30679660789737273,0.5494208594150657,FALSE,FALSE,FALSE,Intermediate
8918,TW,2026-06-26,30.371103922526043,0.15,13.378807826998168,15,0.2648,9.994552253745496,41.215101156849414,155.64615240502044,155.64615240502044,0.0014137797220269562,FALSE,Endemic,0.0859565599294996,0.3246093652926722,FALSE,FALSE,FALSE,Intermediate
8919,TB,2026-06-26,30.371103922526043,0.15,5.312748018805528,0,0.48314606741573035,7.232265710597858,21.4382964419201,44.37228798443928,44.37228798443928,0.0036709344203288636,FALSE,Endemic,0.11973121648963947,0.24781577366460264,FALSE,FALSE,TRUE,Endemic
8920,RR,2026-06-26,30.371103922526043,0.15,41.134507990875626,40,0.46880000000000005,8.844746416900307,38.58916423050687,82.3147701162689,82.3147701162689,0.0030549013795495533,FALSE,Outbreak basin,0.4997220782220917,1.065960064466919,TRUE,FALSE,FALSE,Above threshold
8921,AL,2026-06-26,30.371103922526043,0.15,9.114717494930682,0,0.22248995983935743,9.412876913323998,43.78009567502886,196.77335420725967,196.77335420725967,0.009160327759800463,FALSE,Endemic,0.046320893047999925,0.20819318355508992,FALSE,FALSE,TRUE,Endemic
8922,TW,2026-06-26,30.371103922526043,0.15,41.724744686725955,40,0.3655999999999999,3.827787869144231,35.141431745141745,96.11988989371376,96.11988989371376,0.0010822630339455551,FALSE,Outbreak basin,0.4340906417273659,1.1873376414862307,TRUE,FALSE,FALSE,Above threshold
8923,TW,2026-06-26,30.371103922526043,0.15,8.554845774980581,15,0.3191659983961508,5.464953972492367,23.514033949468285,73.6733676758466,73.6733676758466,0.005632154352792197,FALSE,Endemic,0.11611856556660757,0.3638187217627127,FALSE,FALSE,FALSE,Intermediate
8924,TB,2026-06-26,30.371103922526043,0.15,3.923411860454214,5,0.35504885993485336,3.915534262545407,40.708638795185834,114.65644137726655,114.65644137726655,0.012252892120425546,FALSE,Endemic,0.0342188525417825,0.09637786908557092,FALSE,FALSE,FALSE,Intermediate
8925,TB,2026-06-26,30.371103922526043,0.15,5.96265864309932,5,0.46036829463570855,7.183184743160382,28.073860122822225,60.981306597226016,60.981306597226016,0.001717681416540762,FALSE,Endemic,0.09777846648124387,0.21239183414795407,FALSE,FALSE,TRUE,Endemic
8926,GR,2026-06-26,30.371103922526043,0.15,13.13793856065243,15,0.39519999999999994,8.231956072617322,29.310768088325858,74.1669233004197,74.1669233004197,0.0016430133818502585,FALSE,Endemic,0.17714013169234546,0.4482290781688904,FALSE,FALSE,FALSE,Intermediate
8927,SI,2026-06-26,30.371103922526043,0.15,4.120912420470501,5,0.7510008006405124,4.105270549189299,19.568691356107593,26.05681823430531,26.05681823430531,0.013425598914507064,FALSE,Endemic,0.15815102148753837,0.21058702114918487,FALSE,FALSE,FALSE,Intermediate
8928,GR,2026-06-26,30.371103922526043,0.15,31.546287238471496,40,0.26380873866446825,4.683164654765278,41.84293358819559,158.61087013275392,158.61087013275392,0.006308415586381374,FALSE,Endemic,0.19889107986147436,0.7539214995999012,FALSE,FALSE,FALSE,Intermediate
8929,TB,2026-06-26,30.371103922526043,0.15,6.409039365055395,5,0.35504885993485336,9.096438354812562,19.439670061692595,54.75209824715255,54.75209824715255,0.001444773107524755,FALSE,Endemic,0.11705559367103716,0.32968869043126986,FALSE,FALSE,TRUE,Endemic
8930,SI,2026-06-26,30.371103922526043,0.15,5.756227952309367,5,0.4432,7.118124808650464,35.71945197880268,80.59443136011436,80.59443136011436,0.0012032182349766879,FALSE,Endemic,0.07142215479614496,0.1611510712909408,FALSE,FALSE,TRUE,Endemic
8931,AL,2026-06-26,30.371103922526043,0.15,4.834850146178593,15,0.22248995983935743,4.814217084087431,25.345992422662675,113.91971323543332,113.91971323543332,0.019498878862792435,FALSE,Endemic,0.04244085601046591,0.19075402791707602,FALSE,FALSE,FALSE,Intermediate
8932,TW,2026-06-26,30.371103922526043,0.15,82.28046132672519,75,0.3191659983961508,4.241433762246743,15.621915583033115,48.946052090558524,82.5,0.001990810697714582,TRUE,Outbreak basin,0.9973389251724265,5.266989242733432,TRUE,TRUE,FALSE,Carrying capacity
8933,TW,2026-06-26,30.371103922526043,0.15,64.02887051661843,55,0.3191659983961508,9.435155302518979,28.177836500108242,88.28583446139442,88.28583446139442,0.0010838759671514902,FALSE,Outbreak basin,0.7252451189620566,2.2723132244866444,TRUE,FALSE,FALSE,Above threshold
8934,AL,2026-06-26,30.371103922526043,0.15,5.153351447626067,5,0.2576,5.250278911320493,40.63395079225302,157.74049220595117,157.74049220595117,0.00241655479638521,FALSE,Endemic,0.032669807070829233,0.1268237852128464,FALSE,FALSE,TRUE,Endemic
8935,SI,2026-06-26,30.371103922526043,0.15,8.121594083066737,10,0.7219983883964545,8.039508428191766,43.405539917293936,60.118610532769836,60.118610532769836,0.009973220283517548,FALSE,Endemic,0.13509284414748354,0.187109620074807,FALSE,FALSE,FALSE,Intermediate
8936,AL,2026-06-26,30.371103922526043,0.15,11.53194225759388,15,0.5659259259259259,6.052445899229497,39.78472513379529,70.30023420238696,70.30023420238696,0.001945307241930381,FALSE,Endemic,0.16403846144231374,0.28985853788890514,FALSE,FALSE,FALSE,Intermediate
8937,GR,2026-06-26,30.371103922526043,0.15,9.810001590836416,15,0.20394736842105263,6.35186593956314,29.46921378141269,144.49420950886224,144.49420950886224,0.0036718940538626064,FALSE,Endemic,0.06789200497501417,0.3328898308452308,FALSE,FALSE,FALSE,Intermediate
8938,TW,2026-06-26,30.371103922526043,0.15,12.79881402761384,15,0.3655999999999999,5.9498050874099135,43.17918092943728,118.10498066038646,118.10498066038646,0.0010030895990797786,FALSE,Endemic,0.1083681141646102,0.29641169082223806,FALSE,FALSE,FALSE,Intermediate
8939,TW,2026-06-26,30.371103922526043,0.15,54.5386934907854,45,0.4238782051282051,6.534504045033827,27.572483893018216,65.0481283525269,65.0481283525269,0.002585341390933052,FALSE,Outbreak basin,0.8384360145646951,1.9780116184815488,TRUE,FALSE,FALSE,Above threshold
8940,RR,2026-06-26,30.371103922526043,0.15,11.101461499913844,15,0.46880000000000005,9.444899371825159,42.796246306970716,91.28892130326517,91.28892130326517,0.004312590943902267,FALSE,Endemic,0.12160798201387854,0.2594026920091266,FALSE,FALSE,FALSE,Intermediate
8941,TW,2026-06-26,30.371103922526043,0.15,53.157357414066816,45,0.3655999999999999,4.475669408915564,25.184335419908166,68.88494370872039,68.88494370872039,0.0014666017558876542,FALSE,Outbreak basin,0.7716832525673886,2.1107309971755712,TRUE,FALSE,FALSE,Above threshold
8942,RR,2026-06-26,30.371103922526043,0.15,19.927794011122383,25,0.39556592765460913,5.7883531036786735,39.21050504548475,99.12508207663844,99.12508207663844,0.002002571818157304,FALSE,Endemic,0.20103684752276155,0.5082258947699311,FALSE,FALSE,FALSE,Intermediate
8943,RR,2026-06-26,30.371103922526043,0.15,51.369799132892055,50,0.5012244897959184,8.076896992279217,44.84075732063502,89.46242299312361,89.46242299312361,0.0012333136521744804,FALSE,Outbreak basin,0.5742053189956694,1.1456050745434772,TRUE,FALSE,FALSE,Above threshold
8944,AL,2026-06-26,30.371103922526043,0.15,4.710367948173238,15,0.3111467522052927,4.130507951369509,26.539174849167466,85.29471916729854,85.29471916729854,0.01008762233020421,FALSE,Endemic,0.05522461406941549,0.17748735501175547,FALSE,FALSE,FALSE,Intermediate
8945,AL,2026-06-26,30.371103922526043,0.15,5.4480476712522945,5,0.22248995983935743,6.2419972768984735,26.332662461791188,118.35438543296038,118.35438543296038,0.001260738305755248,FALSE,Endemic,0.04603165021154403,0.2068931570879867,FALSE,FALSE,TRUE,Endemic
8946,TW,2026-06-26,30.371103922526043,0.15,48.786590186153965,45,0.5124099279423538,6.2932264702394605,41.932485171128064,81.83386559177961,81.83386559177961,0.004195304671150739,FALSE,Outbreak basin,0.5961662672703401,1.1634557309697728,TRUE,FALSE,FALSE,Above threshold
8947,SI,2026-06-26,30.371103922526043,0.15,3.6507860768981955,0,0.696,6.824051208561286,29.09305981826037,41.80037330209824,41.80037330209824,0.0018747062135013287,FALSE,Endemic,0.08733859983769424,0.12548649401967563,FALSE,FALSE,TRUE,Endemic
8948,GR,2026-06-26,30.371103922526043,0.15,30.646571851649142,30,0.6021052631578947,9.767289496259764,19.780355023685843,32.85198823863907,33,0.0015749144737398058,TRUE,Outbreak basin,0.9286839955045194,1.5493438724912483,TRUE,FALSE,FALSE,Above threshold
8949,AL,2026-06-26,30.371103922526043,0.15,6.724126609504378,15,0.58,6.458939688745886,34.24236428691074,59.038559115363356,59.038559115363356,0.012044793854696765,FALSE,Endemic,0.11389381296323993,0.19636864304006885,FALSE,FALSE,FALSE,Intermediate
8950,RR,2026-06-26,30.371103922526043,0.15,11.257877904240301,15,0.39556592765460913,9.875768390018493,20.58001765049994,52.02677028459719,52.02677028459719,0.010059215909679514,FALSE,Endemic,0.21638625351251636,0.5470295553399013,FALSE,FALSE,FALSE,Intermediate
8951,GR,2026-06-26,30.371103922526043,0.15,60.874099344711816,55,0.272,5.772072070045397,42.5689528346993,156.50350306874742,156.50350306874742,0.0010844118976063267,FALSE,Outbreak basin,0.38896317431292,1.430011670268088,TRUE,FALSE,FALSE,Above threshold
8952,TB,2026-06-26,30.371103922526043,0.15,4.609265802248336,0,0.6664,5.290132837137207,33.64603043999523,50.48924135653546,50.48924135653546,0.005189246557653151,FALSE,Endemic,0.09129203922276206,0.1369928559765337,FALSE,FALSE,TRUE,Endemic
8953,RR,2026-06-26,30.371103922526043,0.15,6.727540989577339,15,0.39556592765460913,3.677831165958196,42.42862869752571,107.26057461291897,107.26057461291897,0.004111461795459367,FALSE,Endemic,0.06272147071611009,0.15856135812302757,FALSE,FALSE,FALSE,Intermediate
8954,GR,2026-06-26,30.371103922526043,0.15,7.186428768125077,40,0.20394736842105263,6.731982242316008,44.2043267400004,216.74379562838905,216.74379562838905,0.01812249179566834,FALSE,Endemic,0.03315632979154029,0.1625729718811008,FALSE,FALSE,FALSE,Intermediate
8955,AL,2026-06-26,30.371103922526043,0.15,8.726974496180059,10,0.3111467522052927,8.148973806295544,34.66145829297602,111.39906827665232,111.39906827665232,0.0037333045095317313,FALSE,Endemic,0.07833974404980827,0.25177747636626524,FALSE,FALSE,FALSE,Intermediate
8956,TW,2026-06-26,30.371103922526043,0.15,64.86644295411827,40,0.5124099279423538,4.370085833361372,33.35473719751462,65.09385431202463,65.09385431202463,0.01793372880425094,FALSE,Outbreak basin,0.9965064081654118,1.9447445371853116,TRUE,TRUE,FALSE,Carrying capacity
8957,RR,2026-06-26,30.371103922526043,0.15,35.551850512609214,30,0.5584,8.563073922181502,24.437808324582875,43.76398338929598,43.76398338929598,0.00600614459161782,FALSE,Outbreak basin,0.8123540811256379,1.4547888272307268,TRUE,FALSE,FALSE,Above threshold
8958,GR,2026-06-26,30.371103922526043,0.15,28.83546827975877,30,0.26380873866446825,9.021118887932971,34.954281519167125,132.49857338359288,132.49857338359288,0.0010025818654109402,FALSE,Endemic,0.2176285188843356,0.8249481043959347,FALSE,FALSE,FALSE,Intermediate
8959,TW,2026-06-26,30.371103922526043,0.15,82.4999999999993,75,0.5124099279423538,5.595900525804609,15.635148903820664,30.512970282612518,82.5,0.016664090214187778,TRUE,Outbreak basin,0.9999999999999916,5.27657270854896,TRUE,TRUE,FALSE,Carrying capacity
8960,AL,2026-06-26,30.371103922526043,0.15,3.3606885939536375,5,0.58,3.199274259386584,40.3979274071753,69.65159897788845,69.65159897788845,0.006093138488594908,FALSE,Endemic,0.04824998482835289,0.08318962901440154,FALSE,FALSE,FALSE,Intermediate
8961,RR,2026-06-26,30.371103922526043,0.15,37.427775073627345,25,0.5244195356285029,3.049643240403384,19.824930934701115,37.80357059151403,37.80357059151403,0.014440643905130428,FALSE,Outbreak basin,0.9900592586359808,1.8879145252463203,TRUE,TRUE,FALSE,Carrying capacity
8962,RR,2026-06-26,30.371103922526043,0.15,21.233392363302336,25,0.39556592765460913,3.9110378162004054,42.1981457923539,106.67790838952003,106.67790838952003,0.0011984424403759845,FALSE,Endemic,0.19904207613230906,0.5031830656206161,FALSE,FALSE,FALSE,Intermediate
8963,RR,2026-06-26,30.371103922526043,0.15,21.05895930781024,25,0.5244195356285029,7.059986270964146,37.24955952493474,71.03007610174578,71.03007610174578,0.0020771491169497476,FALSE,Endemic,0.2964794698747712,0.5653478746161666,FALSE,FALSE,FALSE,Intermediate
8964,TB,2026-06-26,30.371103922526043,0.15,7.712009448302806,5,0.5508406725380304,8.679116814397275,37.06449114019051,67.28713580537493,67.28713580537493,0.003900252844979038,FALSE,Endemic,0.11461343027899794,0.20807002095707622,FALSE,FALSE,TRUE,Endemic
8965,GR,2026-06-26,30.371103922526043,0.15,43.91892385221455,40,0.45280000000000004,9.184423193335533,24.054984559770674,53.124965900553605,53.124965900553605,0.001661635932271779,FALSE,Outbreak basin,0.8267096855069582,1.8257722736461088,TRUE,FALSE,FALSE,Above threshold
8966,GR,2026-06-26,30.371103922526043,0.15,8.630833197332775,30,0.45280000000000004,5.1460548536852,38.85804345365614,85.81723377574235,85.81723377574235,0.01015677161353555,FALSE,Endemic,0.10057226057748346,0.2221118829008027,FALSE,FALSE,FALSE,Intermediate
8967,TB,2026-06-26,30.371103922526043,0.15,4.862122615074422,5,0.5508406725380304,4.8585916687734425,29.737049757968634,53.984847598405274,53.984847598405274,0.010469706602964313,FALSE,Endemic,0.09006457981031793,0.16350386654518476,FALSE,FALSE,FALSE,Intermediate
8968,TB,2026-06-26,30.371103922526043,0.15,5.634198081439478,0,0.5508406725380304,9.231341602280736,22.054031272418797,40.03704223728354,40.03704223728354,0.002628155294722507,FALSE,Endemic,0.14072463315466308,0.2554724808287416,FALSE,FALSE,TRUE,Endemic
8969,SI,2026-06-26,30.371103922526043,0.15,4.258358598677484,0,0.4496,5.178140213247389,17.84835369559005,39.6982955862768,39.6982955862768,0.00476125373947516,FALSE,Endemic,0.10726804604048404,0.23858551165588085,FALSE,FALSE,TRUE,Endemic
8970,TW,2026-06-26,30.371103922526043,0.15,12.231503226885463,15,0.3191659983961508,9.495578090427443,20.377293087076396,63.845438390915234,63.845438390915234,0.005715374534547334,FALSE,Endemic,0.19157990821511725,0.6002516219704803,FALSE,FALSE,FALSE,Intermediate
8971,RR,2026-06-26,30.371103922526043,0.15,9.929595374568542,30,0.5012244897959184,9.510982573963702,41.7305277264677,83.25716036632399,83.25716036632399,0.017064816891482145,FALSE,Endemic,0.1192641609547962,0.23794559799613246,FALSE,FALSE,FALSE,Intermediate
8972,RR,2026-06-26,30.371103922526043,0.15,11.848349331059119,15,0.46880000000000005,9.687497813487425,18.647966429125518,39.77808538635989,39.77808538635989,0.010298897398125478,FALSE,Endemic,0.2978612272555978,0.6353695120639885,FALSE,FALSE,FALSE,Intermediate
8973,RR,2026-06-26,30.371103922526043,0.15,38.154963221622594,35,0.484,7.025411465903744,28.691910454072058,59.28080672328938,59.28080672328938,0.002218487244692854,FALSE,Outbreak basin,0.6436309714832681,1.329816056783612,TRUE,FALSE,FALSE,Above threshold
8974,TB,2026-06-26,30.371103922526043,0.15,3.5110193819276474,0,0.48314606741573035,3.5701218298636377,40.14483584091067,83.09047418235,83.09047418235,0.009807527937545406,FALSE,Endemic,0.0422553778453879,0.08745880530789589,FALSE,FALSE,TRUE,Endemic
8975,SI,2026-06-26,30.371103922526043,0.15,8.201825991492528,10,0.4432,3.7280732637736946,20.005658499430865,45.13912116297578,45.13912116297578,0.0016697682891984717,FALSE,Endemic,0.18170105620531815,0.4099753073224688,FALSE,FALSE,FALSE,Intermediate
8976,SI,2026-06-26,30.371103922526043,0.15,3.9850149901065994,0,0.8128,6.398853473830968,22.973113702610135,28.264165480573496,28.264165480573496,0.0025641550328581305,FALSE,Endemic,0.14099177960324272,0.17346429577170613,FALSE,FALSE,TRUE,Endemic
8977,AL,2026-06-26,30.371103922526043,0.15,3.7255065775595337,15,0.2201761409127302,3.553031161427498,43.653122547548264,198.26454567959192,198.26454567959192,0.010983051387924707,FALSE,Endemic,0.01879058388775262,0.08534341554837463,FALSE,FALSE,FALSE,Intermediate
8978,SI,2026-06-26,30.371103922526043,0.15,7.4511524736577925,0,0.5785656728444802,8.701253448845819,28.13139188569039,48.62264252108883,48.62264252108883,0.005696556246370198,FALSE,Endemic,0.15324449859807693,0.26486966958247005,FALSE,FALSE,TRUE,Endemic
8979,TW,2026-06-26,30.371103922526043,0.15,105.22546794881782,30,0.2648,6.792850153753534,28.073001955635846,106.01586841252208,106.01586841252208,0.013681135364681773,FALSE,Outbreak basin,0.9925445079539537,3.7482798638744472,TRUE,TRUE,FALSE,Carrying capacity
8980,TB,2026-06-26,30.371103922526043,0.15,5.21357024895218,0,0.5164658634538153,7.273139857919887,44.81910546077415,86.78038304613347,86.78038304613347,0.0030421184760821844,FALSE,Endemic,0.060077751053260325,0.1163247279336067,FALSE,FALSE,TRUE,Endemic
8981,GR,2026-06-26,30.371103922526043,0.15,21.144861437235463,30,0.20394736842105263,3.8442740882746875,40.265558967366815,197.43112783999212,197.43112783999212,0.0028396020045206075,FALSE,Endemic,0.10709993742411428,0.52513517704727,FALSE,FALSE,FALSE,Intermediate
8982,TB,2026-06-26,30.371103922526043,0.15,3.1888199507435235,0,0.6664,3.212326095905155,41.57097537769005,62.38141563278818,62.38141563278818,0.011784678507448151,FALSE,Endemic,0.051118108148021146,0.07670784536017579,FALSE,FALSE,TRUE,Endemic
8983,SI,2026-06-26,30.371103922526043,0.15,5.2222261722282575,5,0.4432,5.223382281372324,41.275552168954164,93.13075850395795,93.13075850395795,0.013731995214459175,FALSE,Endemic,0.05607412906452726,0.12652104933331962,FALSE,FALSE,TRUE,Endemic
8984,TW,2026-06-26,30.371103922526043,0.15,47.79525755662136,45,0.5124099279423538,6.752688070759177,21.15596557734534,41.28718907203802,49.50000000000001,0.0021638229156444124,TRUE,Outbreak basin,0.9655607587196232,2.2591858254771617,TRUE,TRUE,FALSE,Carrying capacity
8985,TB,2026-06-26,30.371103922526043,0.15,3.9172794883306894,0,0.6664,3.9448288076091558,38.387790836859494,57.60472814654786,57.60472814654786,0.012346813715414226,FALSE,Endemic,0.06800274238539991,0.10204493155072016,FALSE,FALSE,TRUE,Endemic
8986,AL,2026-06-26,30.371103922526043,0.15,4.309569066718331,0,0.2696,5.544447066728026,39.72671325551346,147.35427765398168,147.35427765398168,0.0035412051280696807,FALSE,Endemic,0.029246311239352618,0.1084803829352842,FALSE,FALSE,TRUE,Endemic
8987,TW,2026-06-26,30.371103922526043,0.15,59.63482488096277,45,0.3191659983961508,5.074502978473902,24.942877194844186,78.15017050746407,78.15017050746407,0.001904904834532399,FALSE,Outbreak basin,0.7630799074874326,2.3908558910473077,TRUE,FALSE,FALSE,Above threshold
